,entity_id,Mineral,method,SiO2,TiO2,Al2O3,Cr2O3,FeOt,MnO,MgO,NiO,CoO,CaO,Na2O,K2O,P2O5,NN_Labels,NN_Labels_Test
10816,44922,Orthopyroxene,EMP,57.97119904,0.0,0.565092981,0.0,7.167210102,0.0,33.6230011,,,0.270256013,0.403241009,0.0,,Orthopyroxene,Orthopyroxene
10817,44923,Orthopyroxene,EMP,57.85369873,0.0,0.663684011,0.0,6.89346981,0.0,33.73600006,,,0.270383,0.582733989,0.0,,Orthopyroxene,Orthopyroxene
10818,44924,Orthopyroxene,EMP,57.23509979,0.0,0.560719013,0.0,8.554690361,0.0,32.95800018,,,0.187713996,0.503853977,0.0,,Orthopyroxene,Orthopyroxene
10819,44925,Orthopyroxene,EMP,56.98139954,0.0,0.874634981,0.0,9.518239975,0.0,31.94210052,,,0.240519002,0.443051994,0.0,,Orthopyroxene,Orthopyroxene
10820,44926,Orthopyroxene,EMP,56.91889954,0.0,0.412362009,0.0,9.810680389,0.0,32.33209991,,,0.186771005,0.339130014,0.0,,Orthopyroxene,Orthopyroxene
10821,44927,Orthopyroxene,EMP,56.91579819,0.0,0.340256989,0.0,9.281889915,0.0,32.95270157,,,0.213871002,0.295473009,0.0,,Orthopyroxene,Orthopyroxene
10822,44928,Orthopyroxene,EMP,57.85749817,0.0,0.322641999,0.0,4.441899776,0.0,36.8484993,,,0.272998005,0.256469011,0.0,,Orthopyroxene,Orthopyroxene
10823,44929,Orthopyroxene,EMP,57.68310165,0.0,0.491398007,0.0,6.821149826,0.0,34.18719864,,,0.324315012,0.492862999,0.0,,Orthopyroxene,Orthopyroxene
10824,44930,Orthopyroxene,EMP,58.00880051,0.0,0.492442012,0.0,6.627449989,0.0,34.25979996,,,0.162502006,0.449009001,0.0,,Orthopyroxene,Orthopyroxene
10825,44931,Orthopyroxene,EMP,56.41849899,0.0,0.263417989,0.0,12.35159969,0.0,29.91279984,,,0.500482976,0.553153992,0.0,,Orthopyroxene,Orthopyroxene
10924,45597,Orthopyroxene,no_info,56.99580002,0.0,4.599999905,0.0,0.0,0.0,37.5387001,,,0.965524018,0.0,0.0,,Orthopyroxene,Orthopyroxene
10925,45598,Orthopyroxene,no_info,55.65240097,0.0,6.5,0.0,0.0,0.0,36.01309967,,,1.834489942,0.0,0.0,,Orthopyroxene,Orthopyroxene
10926,45599,Orthopyroxene,no_info,58.28519821,0.0,2.700000048,0.0,0.0,0.0,38.54240036,,,0.772418976,0.0,0.0,,Orthopyroxene,Orthopyroxene
10927,45600,Orthopyroxene,no_info,57.7303009,0.0,3.200000048,0.0,0.0,0.0,38.10079956,,,0.86897099,0.0,0.0,,Orthopyroxene,Orthopyroxene
10928,45601,Orthopyroxene,no_info,57.25439835,0.0,4.0,0.0,0.0,0.0,37.5387001,,,1.206900001,0.0,0.0,,Orthopyroxene,Orthopyroxene
10929,45602,Orthopyroxene,no_info,56.35139847,0.0,5.400000095,0.0,0.0,0.0,36.65539932,,,1.593109965,0.0,0.0,,Orthopyroxene,Orthopyroxene
10930,45603,Orthopyroxene,no_info,55.21210098,0.0,7.099999905,0.0,0.0,0.0,35.37070084,,,2.317260027,0.0,0.0,,Orthopyroxene,Orthopyroxene
10931,45604,Orthopyroxene,no_info,58.96789932,0.0,1.799999952,0.0,0.0,0.0,39.10449982,,,0.627590001,0.0,0.0,,Orthopyroxene,Orthopyroxene
10932,45605,Orthopyroxene,no_info,59.28639984,0.0,2.400000095,0.0,0.0,0.0,39.14459991,,,0.86897099,0.0,0.0,,Orthopyroxene,Orthopyroxene
10933,45606,Orthopyroxene,no_info,57.49679947,0.0,3.5,0.0,0.0,0.0,37.45840073,,,1.544839978,0.0,0.0,,Orthopyroxene,Orthopyroxene
10934,45607,Orthopyroxene,no_info,56.35219955,0.0,5.099999905,0.0,0.0,0.0,35.89260101,,,2.655189991,0.0,0.0,,Orthopyroxene,Orthopyroxene
10935,45608,Orthopyroxene,no_info,58.98419952,0.0,1.399999976,0.0,0.0,0.0,39.18479919,,,0.531037986,0.0,0.0,,Orthopyroxene,Orthopyroxene
10936,45609,Orthopyroxene,no_info,58.48099899,0.0,1.600000024,0.0,0.0,0.0,38.74319839,,,0.675867021,0.0,0.0,,Orthopyroxene,Orthopyroxene
10937,45610,Orthopyroxene,no_info,58.11970139,0.0,2.599999905,0.0,0.0,0.0,37.9803009,,,1.40000999,0.0,0.0,,Orthopyroxene,Orthopyroxene
10938,45611,Orthopyroxene,no_info,56.83100128,0.0,4.300000191,0.0,0.0,0.0,36.21379852,,,2.655189991,0.0,0.0,,Orthopyroxene,Orthopyroxene
10939,45612,Orthopyroxene,no_info,55.77000046,0.129999995,2.480000019,0.280000001,6.25,0.219999999,33.27999878,,,1.110000014,0.02,0.0,,Orthopyroxene,Orthopyroxene
10940,45613,Orthopyroxene,no_info,55.06000137,0.140000001,3.539999962,0.289999992,7.320000172,0.180000007,32.20999908,,,1.799999952,0.129999995,0.0,,Orthopyroxene,Orthopyroxene
10941,45614,Orthopyroxene,no_info,55.59000015,0.079999998,2.430000067,0.219999999,6.769999981,0.200000003,32.65999985,,,1.230000019,0.289999992,0.0,,Orthopyroxene,Orthopyroxene
10942,45615,Orthopyroxene,no_info,56.5,0.109999999,1.690000057,0.200000003,7.070000172,0.180000007,33.90999985,,,1.00999999,0.100000001,0.0,,Orthopyroxene,Orthopyroxene
10943,45694,Orthopyroxene,EMP,48.61000061,0.170000002,2.619999886,0.0,32.65000153,0.349999994,12.93000031,,,1.539999962,0.0,0.0,,Orthopyroxene,Orthopyroxene
10944,45695,Orthopyroxene,EMP,49.06000137,0.25,2.049999952,0.0,32.34000015,0.25999999,13.38000011,,,1.730000019,0.0,0.0,,Orthopyroxene,Orthopyroxene
10945,45696,Orthopyroxene,EMP,48.88999939,0.270000011,2.380000114,0.0,31.42000008,0.310000002,13.92000008,,,1.649999976,0.0,0.0,,Orthopyroxene,Orthopyroxene
10946,45697,Orthopyroxene,EMP,48.59000015,0.25,2.339999914,0.0,30.63999939,0.270000011,14.01000023,,,1.720000029,0.0,0.0,,Orthopyroxene,Orthopyroxene
10947,45698,Orthopyroxene,EMP,49.15999985,0.25999999,3.549999952,0.0,26.29999924,0.720000029,16.47999954,,,1.649999976,0.0,0.0,,Orthopyroxene,Orthopyroxene
10948,45699,Orthopyroxene,EMP,48.93000031,0.319999993,3.059999943,0.0,27.31999969,0.600000024,15.86999989,,,1.870000005,0.0,0.0,,Orthopyroxene,Orthopyroxene
10949,45700,Orthopyroxene,EMP,49.77000046,0.239999995,2.650000095,0.0,29.0,0.129999995,14.11999989,,,1.559999943,0.0,0.0,,Orthopyroxene,Orthopyroxene
10950,45840,Orthopyroxene,EMP,53.15999985,0.330000013,8.340000153,0.140000001,12.27999973,0.239999995,22.17000008,,,2.349999905,0.159999996,0.129999995,,Orthopyroxene,Orthopyroxene
10951,45841,Orthopyroxene,EMP,52.5,0.170000002,5.039999962,0.159999996,15.63000011,0.270000011,25.11000061,,,1.080000043,0.079999998,0.01,,Orthopyroxene,Orthopyroxene
10952,45842,Orthopyroxene,EMP,53.93000031,0.209999993,4.110000134,0.25,14.14999962,0.25,26.0,,,1.50999999,0.129999995,0.050000001,,Orthopyroxene,Orthopyroxene
10953,45843,Orthopyroxene,EMP,53.93999863,0.200000003,4.320000172,0.379999995,12.69999981,0.25,26.12999916,,,1.460000038,0.129999995,0.209999993,,Orthopyroxene,Orthopyroxene
10954,45844,Orthopyroxene,EMP,54.27999878,0.209999993,3.74000001,0.01,11.09000015,0.109999999,29.32999992,,,0.579999983,0.050000001,0.01,,Orthopyroxene,Orthopyroxene
10955,45845,Orthopyroxene,EMP,53.90999985,0.219999999,4.320000172,0.050000001,11.69999981,0.159999996,28.25,,,1.049999952,0.07,0.029999999,,Orthopyroxene,Orthopyroxene
10956,45846,Orthopyroxene,EMP,53.40000153,0.230000004,5.949999809,0.189999998,12.43999958,0.219999999,26.02000046,,,1.799999952,0.389999986,0.07,,Orthopyroxene,Orthopyroxene
10957,45847,Orthopyroxene,EMP,54.43000031,0.180000007,5.130000114,0.349999994,11.69999981,0.219999999,27.76000023,,,1.570000052,0.150000006,0.039999999,,Orthopyroxene,Orthopyroxene
10958,45848,Orthopyroxene,EMP,53.79000092,0.189999998,4.980000019,0.289999992,11.14999962,0.219999999,27.71999931,,,1.50999999,0.119999997,0.039999999,,Orthopyroxene,Orthopyroxene
10959,45849,Orthopyroxene,EMP,54.56999969,0.230000004,3.0,0.25,13.43999958,0.200000003,27.75,,,1.370000005,0.02,0.059999999,,Orthopyroxene,Orthopyroxene
10960,45850,Orthopyroxene,EMP,53.59999847,0.170000002,4.309999943,0.300000012,11.39000034,0.230000004,28.20000076,,,1.200000048,0.109999999,0.02,,Orthopyroxene,Orthopyroxene
10961,48347,Orthopyroxene,EMP,57.4,0.02,0.23,0.02,4.5,0.04,35.7,0.03,,0.59,0.04,0.0,,Orthopyroxene,Orthopyroxene
10962,48816,Orthopyroxene,EMP,54.0,0.08,5.76,0.51,6.19,0.04,31.1,,,2.12,0.34,0.0,,Orthopyroxene,Orthopyroxene
10963,48817,Orthopyroxene,EMP,54.0,0.07,6.39,0.63,5.59,0.03,31.6,,,1.95,0.28,0.0,,Orthopyroxene,Orthopyroxene
10964,48818,Orthopyroxene,EMP,54.8,0.07,5.83,0.61,5.7,0.03,30.8,,,2.11,0.3,0.0,,Orthopyroxene,Orthopyroxene
10965,48819,Orthopyroxene,EMP,53.6,0.08,5.34,0.5,5.78,0.04,31.0,,,2.13,0.38,0.0,,Orthopyroxene,Orthopyroxene
10966,48820,Orthopyroxene,EMP,53.2,0.13,5.47,0.51,5.82,0.04,31.0,,,2.13,0.36,0.0,,Orthopyroxene,Orthopyroxene
10967,48821,Orthopyroxene,EMP,53.4,0.09,5.09,0.48,5.51,0.02,31.8,,,2.16,0.39,0.0,,Orthopyroxene,Orthopyroxene
10968,48822,Orthopyroxene,EMP,54.8,0.05,5.47,0.56,4.44,0.04,32.4,,,1.66,0.25,0.0,,Orthopyroxene,Orthopyroxene
10969,48823,Orthopyroxene,EMP,52.9,0.05,8.3,0.83,5.14,0.02,30.0,,,2.33,0.24,0.0,,Orthopyroxene,Orthopyroxene
10970,48824,Orthopyroxene,EMP,54.3,0.21,6.89,0.75,4.99,0.12,30.9,,,2.26,0.23,0.0,,Orthopyroxene,Orthopyroxene
10971,48825,Orthopyroxene,EMP,53.5,0.23,7.91,0.86,5.2,0.13,30.3,,,2.33,0.25,0.0,,Orthopyroxene,Orthopyroxene
10972,48826,Orthopyroxene,EMP,52.0,0.33,8.96,0.66,6.01,0.13,29.0,,,2.31,0.23,0.0,,Orthopyroxene,Orthopyroxene
10973,48865,Orthopyroxene,EMP,53.36,0.07,7.55,0.78,5.96,0.15,31.01,,,1.72,0.18,0.0,,Orthopyroxene,Orthopyroxene
10974,48866,Orthopyroxene,EMP,54.24,0.07,7.1,0.73,6.22,0.16,30.47,,,1.96,0.23,0.0,,Orthopyroxene,Orthopyroxene
10975,48867,Orthopyroxene,EMP,53.95,0.06,6.4,0.81,5.73,0.14,31.49,,,1.52,0.16,0.0,,Orthopyroxene,Orthopyroxene
10976,48868,Orthopyroxene,EMP,55.22,0.05,4.43,0.84,5.46,0.12,32.4,,,1.54,0.17,0.0,,Orthopyroxene,Orthopyroxene
10977,49179,Orthopyroxene,EMP,55.34,0.31,0.7,0.0,15.19,0.26,27.62,,,1.47,0.02,0.0,0.0,Orthopyroxene,Orthopyroxene
10978,49219,Orthopyroxene,EMP,53.67,0.12,2.62,0.82,13.26,0.26,27.45,,,2.05,0.03,0.0,,Orthopyroxene,Orthopyroxene
10979,49220,Orthopyroxene,EMP,52.7,0.37,4.21,0.97,13.17,0.37,26.7,,,1.84,0.04,0.0,,Orthopyroxene,Orthopyroxene
10980,49221,Orthopyroxene,EMP,51.29,1.05,5.36,1.33,12.86,0.3,26.03,,,2.0,0.07,0.0,,Orthopyroxene,Orthopyroxene
10981,49222,Orthopyroxene,EMP,53.15,0.42,3.93,1.12,13.72,0.4,25.31,,,2.03,0.04,0.0,,Orthopyroxene,Orthopyroxene
10982,49223,Orthopyroxene,EMP,54.36,0.34,3.22,0.97,11.96,0.34,27.99,,,1.53,0.04,0.0,,Orthopyroxene,Orthopyroxene
10983,49224,Orthopyroxene,EMP,51.98,0.78,3.53,1.06,13.14,0.28,26.44,,,1.79,0.04,0.0,,Orthopyroxene,Orthopyroxene
10984,49255,Orthopyroxene,EMP,57.0,0.0,4.0,0.0,0.0,0.0,35.5,,,2.6,0.14,0.0,,Orthopyroxene,Orthopyroxene
10985,49256,Orthopyroxene,EMP,54.9,0.0,9.4,0.0,0.0,0.0,33.6,,,2.4,0.14,0.0,,Orthopyroxene,Orthopyroxene
10986,49257,Orthopyroxene,EMP,53.8,0.0,9.6,0.0,0.0,0.0,34.1,,,2.4,0.14,0.0,,Orthopyroxene,Orthopyroxene
10987,49258,Orthopyroxene,EMP,53.4,0.0,10.5,0.0,0.0,0.0,34.0,,,2.0,0.15,0.0,,Orthopyroxene,Orthopyroxene
10988,49259,Orthopyroxene,EMP,54.0,0.0,10.5,0.0,0.0,0.0,33.8,,,2.1,0.17,0.0,,Orthopyroxene,Orthopyroxene
10992,49469,Orthopyroxene,EMP,54.76,0.45,3.2,0.37,14.89,0.21,36.32,0.19,,2.36,0.0,0.0,0.0,Orthopyroxene,Orthopyroxene
10993,49903,Orthopyroxene,EMP,56.99,0.06,1.44,0.57,7.39,0.0,33.24,,,0.65,0.08,0.03,,Orthopyroxene,Orthopyroxene
10994,49904,Orthopyroxene,EMP,56.62,0.01,1.49,0.61,6.89,0.0,32.59,,,0.93,0.08,0.03,,Orthopyroxene,Orthopyroxene
10995,49905,Orthopyroxene,EMP,55.42,0.0,1.3,0.55,9.34,0.0,30.62,,,0.78,0.03,0.01,,Orthopyroxene,Orthopyroxene
10996,49906,Orthopyroxene,EMP,56.24,0.0,1.08,0.57,7.32,0.0,32.56,,,0.71,0.02,0.0,,Orthopyroxene,Orthopyroxene
10997,49907,Orthopyroxene,EMP,54.95,0.03,1.58,0.65,9.57,0.0,30.93,,,1.58,0.01,0.01,,Orthopyroxene,Orthopyroxene
10998,49908,Orthopyroxene,EMP,54.73,0.01,1.71,0.62,11.58,0.0,28.25,,,3.0,0.01,0.04,,Orthopyroxene,Orthopyroxene
10999,49909,Orthopyroxene,EMP,54.52,0.07,1.69,0.59,11.18,0.0,29.81,,,1.24,0.04,0.01,,Orthopyroxene,Orthopyroxene
11000,49910,Orthopyroxene,EMP,56.66,0.02,0.71,0.56,6.44,0.0,34.04,,,0.41,0.02,0.01,,Orthopyroxene,Orthopyroxene
11001,49911,Orthopyroxene,EMP,56.66,0.01,0.97,0.62,6.07,0.0,33.84,,,0.54,0.02,0.0,,Orthopyroxene,Orthopyroxene
11002,49912,Orthopyroxene,EMP,55.92,0.06,1.17,0.55,9.36,0.0,31.56,,,0.73,0.02,0.01,,Orthopyroxene,Orthopyroxene
11003,49913,Orthopyroxene,EMP,57.31,0.0,1.14,0.59,6.88,0.0,33.64,,,0.77,0.03,0.01,,Orthopyroxene,Orthopyroxene
11004,49914,Orthopyroxene,EMP,56.06,0.13,0.89,0.58,7.25,0.0,33.04,,,1.14,0.01,0.0,,Orthopyroxene,Orthopyroxene
11005,49915,Orthopyroxene,EMP,55.6,0.02,1.87,0.57,8.66,0.0,31.54,,,1.43,0.03,0.02,,Orthopyroxene,Orthopyroxene
11006,49916,Orthopyroxene,EMP,55.62,0.0,2.17,0.66,9.25,0.0,29.81,,,1.77,0.07,0.03,,Orthopyroxene,Orthopyroxene
11007,49917,Orthopyroxene,EMP,54.23,0.01,1.82,0.52,12.19,0.0,27.71,,,3.44,0.05,0.02,,Orthopyroxene,Orthopyroxene
11008,49918,Orthopyroxene,EMP,56.5,0.01,0.86,0.54,6.57,0.0,33.7,,,0.46,0.02,0.0,,Orthopyroxene,Orthopyroxene
11009,49919,Orthopyroxene,EMP,55.38,0.01,2.22,0.6,8.54,0.0,31.94,,,1.58,0.02,0.01,,Orthopyroxene,Orthopyroxene
11010,49920,Orthopyroxene,EMP,55.16,0.17,1.3,0.49,8.65,0.0,30.29,,,1.96,0.04,0.01,,Orthopyroxene,Orthopyroxene
11011,49921,Orthopyroxene,EMP,55.37,0.21,0.95,0.37,9.81,0.0,29.61,,,3.12,0.0,0.0,,Orthopyroxene,Orthopyroxene
11012,49922,Orthopyroxene,EMP,57.41,0.06,0.86,0.73,5.01,0.0,34.64,,,0.26,0.0,0.0,,Orthopyroxene,Orthopyroxene
11013,49923,Orthopyroxene,EMP,57.53,0.08,0.72,0.61,5.86,0.0,34.45,,,0.42,0.01,0.0,,Orthopyroxene,Orthopyroxene
11014,49924,Orthopyroxene,EMP,56.47,0.15,0.96,0.67,7.33,0.0,33.03,,,0.77,0.0,0.0,,Orthopyroxene,Orthopyroxene
11015,49925,Orthopyroxene,EMP,56.82,0.01,1.31,0.63,8.31,0.0,32.42,,,1.1,0.03,0.01,,Orthopyroxene,Orthopyroxene
11016,49926,Orthopyroxene,EMP,56.0,0.0,2.02,0.66,8.93,0.0,31.27,,,1.66,0.04,0.01,,Orthopyroxene,Orthopyroxene
11017,49927,Orthopyroxene,EMP,55.99,0.14,1.15,0.47,8.12,0.0,32.06,,,1.22,0.0,0.0,,Orthopyroxene,Orthopyroxene
11018,49928,Orthopyroxene,EMP,56.48,0.1,0.83,0.91,5.64,0.0,34.21,,,0.4,0.01,0.0,,Orthopyroxene,Orthopyroxene
11019,49929,Orthopyroxene,EMP,57.09,0.11,1.07,1.03,7.0,0.0,33.98,,,0.66,0.0,0.0,,Orthopyroxene,Orthopyroxene
11020,49930,Orthopyroxene,EMP,56.42,0.01,1.12,0.92,7.24,0.0,32.32,,,0.85,0.03,0.0,,Orthopyroxene,Orthopyroxene
11021,49931,Orthopyroxene,EMP,55.82,0.0,1.11,0.81,7.75,0.0,32.36,,,0.96,0.03,0.0,,Orthopyroxene,Orthopyroxene
11022,49932,Orthopyroxene,EMP,56.18,0.0,2.05,0.88,7.34,0.0,31.46,,,1.31,0.03,0.02,,Orthopyroxene,Orthopyroxene
11023,49933,Orthopyroxene,EMP,55.51,0.0,1.54,0.95,8.05,0.0,31.64,,,0.94,0.02,0.01,,Orthopyroxene,Orthopyroxene
11024,49934,Orthopyroxene,EMP,55.69,0.01,1.8,0.65,8.47,0.0,31.45,,,1.49,0.02,0.0,,Orthopyroxene,Orthopyroxene
11025,49935,Orthopyroxene,EMP,54.93,0.02,2.44,0.9,9.04,0.0,30.62,,,1.48,0.03,0.08,,Orthopyroxene,Orthopyroxene
11026,49936,Orthopyroxene,EMP,55.51,0.17,1.46,0.67,8.85,0.0,30.63,,,1.41,0.02,0.01,,Orthopyroxene,Orthopyroxene
11027,49937,Orthopyroxene,EMP,55.42,0.25,1.16,0.58,11.06,0.0,29.59,,,2.17,0.01,0.0,,Orthopyroxene,Orthopyroxene
11028,49938,Orthopyroxene,EMP,56.14,0.01,0.73,1.1,5.92,0.0,34.17,,,0.57,0.01,0.01,,Orthopyroxene,Orthopyroxene
11029,49939,Orthopyroxene,EMP,57.0,0.11,0.97,1.14,4.96,0.0,34.65,,,0.36,0.0,0.0,,Orthopyroxene,Orthopyroxene
11030,49940,Orthopyroxene,EMP,56.69,0.11,0.9,1.01,5.06,0.0,34.7,,,0.36,0.01,0.0,,Orthopyroxene,Orthopyroxene
11031,49941,Orthopyroxene,EMP,56.93,0.06,1.04,0.73,7.22,0.0,33.55,,,0.62,0.04,0.01,,Orthopyroxene,Orthopyroxene
11032,49942,Orthopyroxene,EMP,54.08,0.31,2.36,1.0,8.78,0.0,31.22,,,1.35,0.0,0.0,,Orthopyroxene,Orthopyroxene
11033,49943,Orthopyroxene,EMP,55.16,0.23,1.68,0.77,9.63,0.0,30.47,,,1.63,0.02,0.01,,Orthopyroxene,Orthopyroxene
11034,49944,Orthopyroxene,EMP,54.15,0.03,2.57,0.57,10.67,0.0,28.68,,,2.07,0.08,0.01,,Orthopyroxene,Orthopyroxene
11059,50910,Orthopyroxene,EMP,54.56,0.0,2.02,0.55,13.2,0.0,29.9,,,0.27,0.0,0.0,,Orthopyroxene,Orthopyroxene
11060,50911,Orthopyroxene,EMP,54.4,0.0,1.87,0.63,13.04,0.0,29.87,,,0.28,0.0,0.0,,Orthopyroxene,Orthopyroxene
11061,50912,Orthopyroxene,EMP,54.75,0.0,1.5,0.57,13.09,0.0,30.0,,,0.24,0.0,0.0,,Orthopyroxene,Orthopyroxene
11062,50913,Orthopyroxene,EMP,54.04,0.0,1.7,0.51,13.5,0.0,29.84,,,0.22,0.0,0.0,,Orthopyroxene,Orthopyroxene
11063,50914,Orthopyroxene,EMP,53.48,0.0,1.95,0.51,12.86,0.0,30.6,,,0.31,0.0,0.0,,Orthopyroxene,Orthopyroxene
11064,50915,Orthopyroxene,EMP,54.13,0.0,1.6,0.53,15.73,0.0,28.02,,,0.24,0.0,0.0,,Orthopyroxene,Orthopyroxene
11065,50916,Orthopyroxene,EMP,54.14,0.0,1.36,0.43,15.87,0.0,28.43,,,0.21,0.0,0.0,,Orthopyroxene,Orthopyroxene
11066,50917,Orthopyroxene,EMP,54.33,0.0,1.38,0.52,16.33,0.0,27.75,,,0.21,0.0,0.0,,Orthopyroxene,Orthopyroxene
11067,50918,Orthopyroxene,EMP,53.79,0.0,1.41,0.43,15.48,0.0,28.71,,,0.18,0.0,0.0,,Orthopyroxene,Orthopyroxene
11068,50919,Orthopyroxene,EMP,53.27,0.0,1.53,0.44,15.83,0.0,28.53,,,0.2,0.0,0.0,,Orthopyroxene,Orthopyroxene
11069,50920,Orthopyroxene,EMP,53.55,0.0,3.99,0.82,6.47,0.0,31.43,,,2.16,0.0,0.0,,Orthopyroxene,Orthopyroxene
11070,51000,Orthopyroxene,EMP,54.93,0.0,4.44,0.89,5.84,0.12,31.15,,,2.62,0.0,0.0,,Orthopyroxene,Orthopyroxene
11071,51196,Orthopyroxene,EMP,49.76,0.07,0.32,0.0,4.58,0.11,43.91,,,1.15,0.5,0.0,,Olivine,Olivine
11072,51197,Orthopyroxene,EMP,50.27,0.1,0.43,0.0,6.4,0.14,41.44,,,2.27,0.0,0.0,,Orthopyroxene,Orthopyroxene
11073,51337,Orthopyroxene,EMP,57.9,0.03,2.6,0.0,3.39,0.06,36.1,,,0.15,0.1,0.0,0.0,Orthopyroxene,Orthopyroxene
11074,51338,Orthopyroxene,EMP,58.0,0.04,2.45,0.0,3.34,0.07,36.3,,,0.14,0.07,0.0,,Orthopyroxene,Orthopyroxene
11076,51761,Orthopyroxene,EMP,57.1,0.02,2.44,0.27,3.44,0.0,35.0,,,1.49,0.0,0.0,,Orthopyroxene,Orthopyroxene
11087,52014,Orthopyroxene,EMP,54.6211,0.081071429,4.968114286,0.0,5.800971429,0.0,33.32097143,,,1.544771429,0.063257143,0.0,,Orthopyroxene,Orthopyroxene
11088,52015,Orthopyroxene,EMP,53.47524444,0.106077778,4.662188889,0.0,6.410511111,0.0,32.33814444,,,1.917366667,0.100866667,0.0,,Orthopyroxene,Orthopyroxene
11089,52016,Orthopyroxene,EMP,52.1449,0.13085,4.7746,0.0,9.27575,0.0,28.5448,,,2.3351,0.09975,0.0,,Orthopyroxene,Orthopyroxene
11090,52017,Orthopyroxene,EMP,52.1893,0.07252,6.26087,0.0,5.0834,0.01809,33.3525,0.01327,,1.31245,0.08236,0.0,,Orthopyroxene,Orthopyroxene
11091,52018,Orthopyroxene,EMP,54.006075,0.061125,3.995725,1.104125,5.228825,0.136375,31.474425,0.05075,,2.2768,0.07355,0.0,,Orthopyroxene,Orthopyroxene
11092,52019,Orthopyroxene,EMP,54.79995,0.050166667,2.799583333,1.12645,5.029266667,0.1195,32.60376667,0.101033333,,1.667016667,0.0593,0.0,,Orthopyroxene,Orthopyroxene
11093,52020,Orthopyroxene,EMP,53.84381667,0.083683333,3.717633333,0.9414,5.2554,0.123066667,32.07216667,0.1096,,1.924466667,0.065633333,0.0,,Orthopyroxene,Orthopyroxene
11094,52021,Orthopyroxene,EMP,53.38808,0.08246,3.6741,0.95496,4.4469,0.12378,32.35302,0.01276,,2.7702,0.0928,0.0,,Orthopyroxene,Orthopyroxene
11095,52745,Orthopyroxene,EMP,55.11,0.05,3.38,1.05,4.43,0.09,32.18,0.03,,2.13,0.05,0.01,0.01,Orthopyroxene,Orthopyroxene
11096,52746,Orthopyroxene,EMP,53.71,0.09,3.74,1.1,4.37,0.17,33.6,0.04,,1.88,0.03,0.01,0.01,Orthopyroxene,Orthopyroxene
11097,52747,Orthopyroxene,EMP,52.6,0.07,4.22,0.35,7.47,0.17,32.52,0.2,,1.8,0.02,0.0,,Orthopyroxene,Orthopyroxene
11107,54189,Orthopyroxene,EMP,48.72,0.01,7.0,0.03,12.76,0.12,20.26,7.92,,1.47,0.0,0.0,,Orthopyroxene,Orthopyroxene
11111,55645,Orthopyroxene,EMP,56.1,0.15,0.0,0.37,4.83,0.0,35.3,,,0.92,0.05,0.0,0.0,Orthopyroxene,Orthopyroxene
11112,55646,Orthopyroxene,EMP,55.2,0.24,0.0,0.44,5.01,0.0,34.8,,,0.9,0.04,0.0,0.0,Orthopyroxene,Orthopyroxene
11113,55647,Orthopyroxene,EMP,55.5,0.32,0.0,0.3,5.9,0.0,34.6,,,0.84,0.04,0.0,0.0,Orthopyroxene,Orthopyroxene
11114,55648,Orthopyroxene,EMP,55.8,0.27,0.0,0.29,5.72,0.0,34.8,,,0.89,0.05,0.0,0.0,Orthopyroxene,Orthopyroxene
11115,55649,Orthopyroxene,EMP,55.1,0.29,0.0,0.34,5.6,0.0,35.0,,,0.14,0.03,0.0,0.0,Orthopyroxene,Orthopyroxene
11116,55650,Orthopyroxene,EMP,55.0,0.51,0.0,0.25,6.7,0.0,34.6,,,0.13,0.04,0.04,0.0,Orthopyroxene,Orthopyroxene
11117,55651,Orthopyroxene,EMP,55.89,0.19,0.0,0.29,5.5,0.0,35.2,,,0.15,0.05,0.0,0.0,Orthopyroxene,Orthopyroxene
11118,55652,Orthopyroxene,EMP,56.1,0.27,0.0,0.26,5.84,0.0,34.8,,,0.9,0.06,0.03,0.0,Orthopyroxene,Orthopyroxene
11119,55653,Orthopyroxene,EMP,56.4,0.23,0.0,0.21,5.2,0.0,35.79,,,0.37,0.04,0.0,0.0,Orthopyroxene,Orthopyroxene
11120,55654,Orthopyroxene,EMP,57.0,0.09,0.0,0.28,36.5,0.0,4.2,,,0.56,0.0,0.0,0.0,Orthopyroxene,Orthopyroxene
11121,55655,Orthopyroxene,EMP,56.2,0.15,0.0,0.17,6.16,0.0,33.4,,,2.25,0.06,0.04,0.0,Orthopyroxene,Orthopyroxene
11122,55656,Orthopyroxene,EMP,55.7,0.2,0.0,0.23,6.05,0.0,33.5,,,2.03,0.04,0.0,0.0,Orthopyroxene,Orthopyroxene
11123,55657,Orthopyroxene,EMP,56.1,0.18,0.0,0.14,6.82,0.0,33.2,,,2.0,0.08,0.06,0.0,Orthopyroxene,Orthopyroxene
11124,55799,Orthopyroxene,EMP,53.71,0.07,6.53,0.78,6.08,0.11,31.6,,,1.39,0.02,0.01,,Orthopyroxene,Orthopyroxene
11125,55800,Orthopyroxene,EMP,52.07,0.12,9.11,0.63,7.17,0.14,29.45,,,1.72,0.07,0.0,,Orthopyroxene,Orthopyroxene
11126,55801,Orthopyroxene,EMP,53.65,0.06,6.19,0.76,6.34,0.11,31.12,,,1.27,0.12,0.01,,Orthopyroxene,Orthopyroxene
11127,55802,Orthopyroxene,EMP,53.93,0.09,5.79,0.74,6.42,0.12,31.15,,,1.4,0.04,0.01,,Orthopyroxene,Orthopyroxene
